,Token,Lemma,Pos,Chunklabel,DepREL,Previous,PTokenPos,Negation
1,to,to,ADP,IN,prep,return,NOUN,O
1,Devonshire,devonshire,NOUN,NN,pobj,to,ADP,O
1,.,.,PUNCT,.,punct,Devonshire,NOUN,O
1,Will,Will,VERB,MD,aux,'',PUNCT,O
1,you,-PRON-,PRON,PRP,nsubj,Will,VERB,O
1,remember,remember,VERB,VB,ROOT,you,PRON,O
1,to,to,ADP,IN,aux,remember,VERB,O
1,give,give,VERB,VB,xcomp,to,ADP,O
1,them,-PRON-,PRON,PRP,dative,give,VERB,O
1,that,that,SCONJ,IN,det,them,PRON,O
1,message,message,NOUN,NN,dobj,that,SCONJ,O
1,?,?,PUNCT,.,punct,message,NOUN,O
1,'','',PUNCT,'',punct,?,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,If,if,SCONJ,IN,mark,``,PUNCT,O
1,you,-PRON-,PRON,PRP,nsubj,If,SCONJ,O
1,insist,insist,VERB,VB,ROOT,you,PRON,O
1,upon,upon,SCONJ,IN,prep,insist,VERB,O
1,it,-PRON-,PRON,PRP,pobj,upon,SCONJ,O
1,.,.,PUNCT,.,punct,it,PRON,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,There,there,ADV,RB,expl,``,PUNCT,O
1,is,be,AUX,VBZ,ccomp,There,ADV,O
1,no,no,INTJ,UH,det,is,AUX,B-NEG
1,alternative,alternative,ADJ,JJ,attr,no,INTJ,O
1,",",",",PUNCT,",",punct,alternative,ADJ,O
1,I,-PRON-,PRON,PRP,nsubj,",",PUNCT,O
1,assure,assure,NOUN,NN,ROOT,I,PRON,O
1,you,-PRON-,PRON,PRP,dobj,assure,NOUN,O
1,.,.,PUNCT,.,punct,you,PRON,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,.,PUNCT,O
1,saw,see,VERB,VBD,ROOT,I,PRON,O
1,by,by,ADP,IN,prep,saw,VERB,O
1,the,the,DET,DT,det,by,ADP,O
1,baronet,baronet,PROPN,NNP,poss,the,DET,O
1,'s,be,AUX,VBZ,case,baronet,PROPN,O
1,clouded,clouded,ADJ,JJ,amod,'s,AUX,O
1,brow,brow,PROPN,NNP,pobj,clouded,ADJ,O
1,that,that,SCONJ,IN,mark,brow,PROPN,O
1,he,-PRON-,PRON,PRP,nsubjpass,that,SCONJ,O
1,was,be,AUX,VBD,auxpass,he,PRON,O
1,deeply,deeply,ADV,RB,advmod,was,AUX,O
1,hurt,hurt,VERB,VBN,ccomp,deeply,ADV,O
1,by,by,ADP,IN,agent,hurt,VERB,O
1,what,what,PRON,WP,dobj,by,ADP,O
1,he,-PRON-,PRON,PRP,nsubj,what,PRON,O
1,regarded,regard,VERB,VBN,pcomp,he,PRON,O
1,as,as,SCONJ,IN,prep,regarded,VERB,O
1,our,-PRON-,DET,PRP$,poss,as,SCONJ,O
1,desertion,desertion,NOUN,NN,pobj,our,DET,O
1,.,.,PUNCT,.,punct,desertion,NOUN,O
1,``,`,PUNCT,``,ROOT,.,PUNCT,O
1,When,when,ADV,WRB,advmod,``,PUNCT,O
1,do,do,AUX,VB,aux,When,ADV,O
1,you,-PRON-,PRON,PRP,nsubj,do,AUX,O
1,desire,desire,NOUN,NN,pcomp,you,PRON,O
1,to,to,ADP,IN,aux,desire,NOUN,O
1,go,go,VERB,VB,xcomp,to,ADP,O
1,?,?,PUNCT,.,punct,go,VERB,O
1,'','',PUNCT,'',punct,?,PUNCT,O
1,he,-PRON-,PRON,PRP,nsubj,'',PUNCT,O
1,asked,ask,VERB,VBN,ROOT,he,PRON,O
1,coldly,coldly,ADV,RB,advmod,asked,VERB,O
1,.,.,PUNCT,.,punct,coldly,ADV,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,Immediately,immediately,ADV,RB,advmod,``,PUNCT,O
1,after,after,ADP,IN,ROOT,Immediately,ADV,O
1,breakfast,breakfast,PROPN,NNP,pobj,after,ADP,O
1,.,.,PUNCT,.,punct,breakfast,PROPN,O
1,We,-PRON-,PRON,PRP,nsubj,.,PUNCT,O
1,will,will,VERB,MD,aux,We,PRON,O
1,drive,drive,VERB,VB,ROOT,will,VERB,O
1,in,in,ADP,IN,prt,drive,VERB,O
1,to,to,ADP,IN,prep,in,ADP,O
1,Coombe,Coombe,PROPN,NNP,compound,to,ADP,O
1,Tracey,Tracey,NOUN,NNS,pobj,Coombe,PROPN,O
1,",",",",PUNCT,",",punct,Tracey,NOUN,O
1,but,but,CCONJ,CC,cc,",",PUNCT,O
1,Watson,Watson,PROPN,NNP,nsubj,but,CCONJ,O
1,will,will,VERB,MD,aux,Watson,PROPN,O
1,leave,leave,VERB,VB,conj,will,VERB,O
1,his,-PRON-,DET,PRP$,poss,leave,VERB,O
1,things,thing,NOUN,NNS,dobj,his,DET,O
1,as,as,SCONJ,IN,prep,things,NOUN,O
1,a,a,X,LS,det,as,SCONJ,O
1,pledge,pledge,PROPN,NNP,pobj,a,X,O
1,that,that,SCONJ,IN,mark,pledge,PROPN,O
1,he,-PRON-,PRON,PRP,nsubj,that,SCONJ,O
1,will,will,VERB,MD,aux,he,PRON,O
1,come,come,VERB,VB,acl,will,VERB,O
1,back,back,ADV,RB,advmod,come,VERB,O
1,to,to,ADP,IN,prep,back,ADV,O
1,you,-PRON-,PRON,PRP,pobj,to,ADP,O
1,.,.,PUNCT,.,punct,you,PRON,O
1,Watson,Watson,PROPN,NNP,npadvmod,'',PUNCT,O
1,",",",",PUNCT,",",punct,Watson,PROPN,O
1,you,-PRON-,PRON,PRP,nsubj,",",PUNCT,O
1,will,will,VERB,MD,aux,you,PRON,O
1,send,send,VERB,VB,ROOT,will,VERB,O
1,a,a,X,LS,det,send,VERB,O
1,note,note,VERB,VB,dobj,a,X,O
1,to,to,ADP,IN,dative,note,VERB,O
1,Stapleton,Stapleton,PROPN,NNP,pobj,to,ADP,O
1,to,to,ADP,IN,aux,Stapleton,PROPN,O
1,tell,tell,VERB,VB,advcl,to,ADP,O
1,him,-PRON-,PRON,PRP,dobj,tell,VERB,O
1,that,that,SCONJ,IN,mark,him,PRON,O
1,you,-PRON-,PRON,PRP,nsubj,that,SCONJ,O
1,regret,regret,PROPN,NNP,ccomp,you,PRON,O
1,that,that,SCONJ,IN,mark,regret,PROPN,O
1,you,-PRON-,PRON,PRP,nsubj,that,SCONJ,O
1,can,can,VERB,MD,aux,you,PRON,O
1,not,not,PART,RB,neg,can,VERB,B-NEG
1,come,come,VERB,VB,ccomp,not,PART,O
1,.,.,PUNCT,.,punct,come,VERB,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,``,PUNCT,O
1,have,have,AUX,VBP,ccomp,I,PRON,O
1,a,a,X,LS,det,have,AUX,O
1,good,good,ADJ,JJ,amod,a,X,O
1,mind,mind,NOUN,NN,dobj,good,ADJ,O
1,to,to,ADP,IN,aux,mind,NOUN,O
1,go,go,VERB,VB,relcl,to,ADP,O
1,to,to,ADP,IN,prep,go,VERB,O
1,London,London,PROPN,NNP,pobj,to,ADP,O
1,with,with,ADP,IN,prep,London,PROPN,O
1,you,-PRON-,PRON,PRP,pobj,with,ADP,O
1,",",",",PUNCT,",",punct,you,PRON,O
1,'','',PUNCT,'',punct,",",PUNCT,O
1,said,say,VERB,VBD,ROOT,'',PUNCT,O
1,the,the,DET,DT,det,said,VERB,O
1,baronet,baronet,PROPN,NNP,nsubj,the,DET,O
1,.,.,PUNCT,.,punct,baronet,PROPN,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,Why,why,ADV,WRB,advmod,``,PUNCT,O
1,should,should,VERB,MD,aux,Why,ADV,O
1,I,-PRON-,PRON,PRP,nsubj,should,VERB,O
1,stay,stay,VERB,VB,ROOT,I,PRON,O
1,here,here,ADV,RB,advmod,stay,VERB,O
1,alone,alone,ADV,RB,advcl,here,ADV,O
1,?,?,PUNCT,.,punct,alone,ADV,O
1,'','',PUNCT,'',punct,?,PUNCT,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,Because,because,SCONJ,IN,mark,``,PUNCT,O
1,it,-PRON-,PRON,PRP,nsubj,Because,SCONJ,O
1,is,be,AUX,VBZ,ROOT,it,PRON,O
1,your,-PRON-,DET,PRP$,poss,is,AUX,O
1,post,post,PROPN,NNP,attr,your,DET,O
1,of,of,ADP,IN,prep,post,PROPN,O
1,duty,duty,NOUN,NN,pobj,of,ADP,O
1,.,.,PUNCT,.,punct,duty,NOUN,O
1,Because,because,SCONJ,IN,mark,'',PUNCT,O
1,you,-PRON-,PRON,PRP,nsubj,Because,SCONJ,O
1,gave,give,VERB,VBD,ROOT,you,PRON,O
1,me,-PRON-,PRON,PRP,dative,gave,VERB,O
1,your,-PRON-,DET,PRP$,poss,me,PRON,O
1,word,word,NOUN,NN,dobj,your,DET,O
1,that,that,SCONJ,IN,dobj,word,NOUN,O
1,you,-PRON-,PRON,PRP,nsubj,that,SCONJ,O
1,would,would,VERB,MD,aux,you,PRON,O
1,do,do,AUX,VB,acl,would,VERB,O
1,as,as,SCONJ,IN,mark,do,AUX,O
1,you,-PRON-,PRON,PRP,nsubjpass,as,SCONJ,O
1,were,be,AUX,VBD,auxpass,you,PRON,O
1,told,tell,VERB,VBD,advcl,were,AUX,O
1,",",",",PUNCT,",",punct,told,VERB,O
1,and,and,CCONJ,CC,cc,",",PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,and,CCONJ,O
1,tell,tell,VERB,VB,conj,I,PRON,O
1,you,-PRON-,PRON,PRP,dobj,tell,VERB,O
1,to,to,ADP,IN,aux,you,PRON,O
1,stay,stay,VERB,VB,xcomp,to,ADP,O
1,.,.,PUNCT,.,punct,stay,VERB,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,All,all,DET,DT,advmod,``,PUNCT,O
1,right,right,ADJ,JJ,advmod,All,DET,O
1,",",",",PUNCT,",",punct,right,ADJ,O
1,then,then,ADV,RB,advmod,",",PUNCT,O
1,",",",",PUNCT,",",punct,then,ADV,O
1,I,-PRON-,PRON,PRP,nsubj,",",PUNCT,O
1,'ll,will,VERB,MD,aux,I,PRON,O
1,stay,stay,VERB,VB,ROOT,'ll,VERB,O
1,.,.,PUNCT,.,punct,stay,VERB,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,One,one,NUM,CD,nummod,``,PUNCT,O
1,more,more,ADJ,JJR,amod,One,NUM,O
1,direction,direction,NOUN,NN,ROOT,more,ADJ,O
1,!,!,PUNCT,.,punct,direction,NOUN,O
1,I,-PRON-,PRON,PRP,nsubj,!,PUNCT,O
1,wish,wish,PROPN,NNP,ROOT,I,PRON,O
1,you,-PRON-,PRON,PRP,dobj,wish,PROPN,O
1,to,to,ADP,IN,aux,you,PRON,O
1,drive,drive,VERB,VB,xcomp,to,ADP,O
1,to,to,ADP,IN,prep,drive,VERB,O
1,Merripit,Merripit,PROPN,NNP,compound,to,ADP,O
1,House,House,PROPN,NNP,pobj,Merripit,PROPN,O
1,.,.,PUNCT,.,punct,House,PROPN,O
1,Send,send,VERB,VB,ROOT,'',PUNCT,O
1,back,back,ADV,RB,prt,Send,VERB,O
1,your,-PRON-,DET,PRP$,poss,back,ADV,O
1,trap,trap,NOUN,NN,dobj,your,DET,O
1,",",",",PUNCT,",",punct,trap,NOUN,O
1,however,however,ADV,RB,advmod,",",PUNCT,O
1,",",",",PUNCT,",",punct,however,ADV,O
1,and,and,CCONJ,CC,cc,",",PUNCT,O
1,let,let,VERB,VB,conj,and,CCONJ,O
1,them,-PRON-,PRON,PRP,nsubj,let,VERB,O
1,know,know,VERB,VB,ccomp,them,PRON,O
1,that,that,SCONJ,IN,mark,know,VERB,O
1,you,-PRON-,PRON,PRP,nsubj,that,SCONJ,O
1,intend,intend,VERB,VB,ccomp,you,PRON,O
1,to,to,ADP,IN,aux,intend,VERB,O
1,walk,walk,VERB,VB,xcomp,to,ADP,O
1,home,home,NOUN,NN,advmod,walk,VERB,O
1,.,.,PUNCT,.,punct,home,NOUN,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,To,to,ADP,IN,aux,``,PUNCT,O
1,walk,walk,VERB,VB,ROOT,To,ADP,O
1,across,across,ADP,IN,prep,walk,VERB,O
1,the,the,DET,DT,det,across,ADP,O
1,moor,moor,PROPN,NNP,pobj,the,DET,O
1,?,?,PUNCT,.,punct,moor,PROPN,O
1,'','',PUNCT,'',punct,?,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,Yes,yes,INTJ,UH,ROOT,``,PUNCT,O
1,.,.,PUNCT,.,punct,Yes,INTJ,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,But,but,CCONJ,CC,cc,``,PUNCT,O
1,that,that,SCONJ,IN,nsubj,But,CCONJ,O
1,is,be,AUX,VBZ,ROOT,that,SCONJ,O
1,the,the,DET,DT,det,is,AUX,O
1,very,very,ADV,RB,amod,the,DET,O
1,thing,thing,NOUN,NN,attr,very,ADV,O
1,which,which,DET,WDT,pobj,thing,NOUN,O
1,you,-PRON-,PRON,PRP,nsubj,which,DET,O
1,have,have,AUX,VBP,aux,you,PRON,O
1,so,so,ADV,RB,advmod,have,AUX,O
1,often,often,ADV,RB,advmod,so,ADV,O
1,cautioned,caution,VERB,VBN,relcl,often,ADV,O
1,me,-PRON-,PRON,PRP,dobj,cautioned,VERB,O
1,not,not,PART,RB,neg,me,PRON,B-NEG
1,to,to,ADP,IN,aux,not,PART,O
1,do,do,AUX,VB,xcomp,to,ADP,O
1,.,.,PUNCT,.,punct,do,AUX,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,This,this,DET,DT,det,``,PUNCT,O
1,time,time,NOUN,NN,npadvmod,This,DET,O
1,you,-PRON-,PRON,PRP,nsubj,time,NOUN,O
1,may,may,VERB,MD,aux,you,PRON,O
1,do,do,AUX,VB,ROOT,may,VERB,O
1,it,-PRON-,PRON,PRP,dobj,do,AUX,O
1,with,with,ADP,IN,prep,it,PRON,O
1,safety,safety,NOUN,NN,pobj,with,ADP,O
1,.,.,PUNCT,.,punct,safety,NOUN,O
1,If,if,SCONJ,IN,mark,'',PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,If,SCONJ,O
1,had,have,AUX,VBD,ROOT,I,PRON,O
1,not,not,PART,RB,neg,had,AUX,B-NEG
1,every,every,DET,DT,det,not,PART,O
1,confidence,confidence,NOUN,NN,dobj,every,DET,O
1,in,in,ADP,IN,prep,confidence,NOUN,O
1,your,-PRON-,DET,PRP$,poss,in,ADP,O
1,nerve,nerve,NOUN,NN,pobj,your,DET,O
1,and,and,CCONJ,CC,cc,nerve,NOUN,O
1,courage,courage,NOUN,NN,conj,and,CCONJ,O
1,I,-PRON-,PRON,PRP,nsubj,courage,NOUN,O
1,would,would,VERB,MD,aux,I,PRON,O
1,not,not,PART,RB,neg,would,VERB,O
1,suggest,suggest,VERB,VB,ROOT,not,PART,O
1,it,-PRON-,PRON,PRP,dobj,suggest,VERB,O
1,",",",",PUNCT,",",punct,it,PRON,O
1,but,but,CCONJ,CC,cc,",",PUNCT,O
1,it,-PRON-,PRON,PRP,nsubj,but,CCONJ,O
1,is,be,AUX,VBZ,conj,it,PRON,O
1,essential,essential,ADJ,JJ,acomp,is,AUX,O
1,that,that,SCONJ,IN,mark,essential,ADJ,O
1,you,-PRON-,PRON,PRP,nsubj,that,SCONJ,O
1,should,should,VERB,MD,aux,you,PRON,O
1,do,do,AUX,VB,ccomp,should,VERB,O
1,it,-PRON-,PRON,PRP,dobj,do,AUX,O
1,.,.,PUNCT,.,punct,it,PRON,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,Then,then,ADV,RB,advmod,``,PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,Then,ADV,O
1,will,will,VERB,MD,aux,I,PRON,O
1,do,do,AUX,VB,ROOT,will,VERB,O
1,it,-PRON-,PRON,PRP,dobj,do,AUX,O
1,.,.,PUNCT,.,punct,it,PRON,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,And,and,CCONJ,CC,cc,``,PUNCT,O
1,as,as,SCONJ,IN,mark,And,CCONJ,O
1,you,-PRON-,PRON,PRP,nsubj,as,SCONJ,O
1,value,value,NOUN,NN,advcl,you,PRON,O
1,your,-PRON-,DET,PRP$,poss,value,NOUN,O
1,life,life,NOUN,NN,dobj,your,DET,O
1,do,do,AUX,VB,aux,life,NOUN,O
1,not,not,PART,RB,neg,do,AUX,B-NEG
1,go,go,VERB,VB,ROOT,not,PART,O
1,across,across,ADP,IN,prep,go,VERB,O
1,the,the,DET,DT,det,across,ADP,O
1,moor,moor,PROPN,NNP,pobj,the,DET,O
1,in,in,ADP,IN,prep,moor,PROPN,O
1,any,any,DET,DT,det,in,ADP,O
1,direction,direction,NOUN,NN,pobj,any,DET,O
1,save,save,VERB,VB,advcl,direction,NOUN,O
1,along,along,ADP,IN,prep,save,VERB,O
1,the,the,DET,DT,det,along,ADP,O
1,straight,straight,ADV,RB,amod,the,DET,O
1,path,path,NOUN,NN,pobj,straight,ADV,O
1,which,which,DET,WDT,nsubj,path,NOUN,O
1,leads,lead,NOUN,NNS,relcl,which,DET,O
1,from,from,ADP,IN,prep,leads,NOUN,O
1,Merripit,Merripit,PROPN,NNP,compound,from,ADP,O
1,House,House,PROPN,NNP,pobj,Merripit,PROPN,O
1,to,to,ADP,IN,prep,House,PROPN,O
1,the,the,DET,DT,det,to,ADP,O
1,Grimpen,Grimpen,PROPN,NNP,compound,the,DET,O
1,Road,road,NOUN,NN,pobj,Grimpen,PROPN,O
1,",",",",PUNCT,",",punct,Road,NOUN,O
1,and,and,CCONJ,CC,cc,",",PUNCT,O
1,is,be,AUX,VBZ,conj,and,CCONJ,O
1,your,-PRON-,DET,PRP$,poss,is,AUX,O
1,natural,natural,ADJ,JJ,amod,your,DET,O
1,way,way,NOUN,NN,attr,natural,ADJ,O
1,home,home,NOUN,NN,advmod,way,NOUN,O
1,.,.,PUNCT,.,punct,home,NOUN,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,``,PUNCT,O
1,will,will,VERB,MD,aux,I,PRON,O
1,do,do,AUX,VB,ROOT,will,VERB,O
1,just,just,ADV,RB,advmod,do,AUX,O
1,what,what,PRON,WP,dobj,just,ADV,O
1,you,-PRON-,PRON,PRP,nsubj,what,PRON,O
1,say,say,VERB,VB,ccomp,you,PRON,O
1,.,.,PUNCT,.,punct,say,VERB,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,Very,very,ADV,RB,advmod,``,PUNCT,O
1,good,good,ADJ,JJ,ROOT,Very,ADV,O
1,.,.,PUNCT,.,punct,good,ADJ,O
1,I,-PRON-,PRON,PRP,nsubj,'',PUNCT,O
1,should,should,VERB,MD,aux,I,PRON,O
1,be,be,AUX,VB,ROOT,should,VERB,O
1,glad,glad,ADJ,JJ,acomp,be,AUX,O
1,to,to,ADP,IN,aux,glad,ADJ,O
1,get,get,AUX,VB,xcomp,to,ADP,O
1,away,away,ADV,RB,advmod,get,AUX,O
1,as,as,SCONJ,IN,advmod,away,ADV,O
1,soon,soon,ADV,RB,advmod,as,SCONJ,O
1,after,after,ADP,IN,prep,soon,ADV,O
1,breakfast,breakfast,PROPN,NNP,pobj,after,ADP,O
1,as,as,SCONJ,IN,prep,breakfast,PROPN,O
1,possible,possible,ADJ,JJ,amod,as,SCONJ,O
1,",",",",PUNCT,",",punct,possible,ADJ,O
1,so,so,ADV,RB,mark,",",PUNCT,O
1,as,as,SCONJ,IN,mark,so,ADV,O
1,to,to,ADP,IN,aux,as,SCONJ,O
1,reach,reach,VERB,VB,advcl,to,ADP,O
1,London,London,PROPN,NNP,dobj,reach,VERB,O
1,in,in,ADP,IN,prep,London,PROPN,O
1,the,the,DET,DT,det,in,ADP,O
1,afternoon,afternoon,NOUN,NN,pobj,the,DET,O
1,.,.,PUNCT,.,punct,afternoon,NOUN,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,.,PUNCT,O
1,was,be,AUX,VBD,ROOT,I,PRON,O
1,much,much,ADJ,JJ,advmod,was,AUX,O
1,astounded,astounded,ADJ,JJ,acomp,much,ADJ,O
1,by,by,ADP,IN,prep,astounded,ADJ,O
1,this,this,DET,DT,det,by,ADP,O
1,programme,programme,NOUN,NN,pobj,this,DET,O
1,",",",",PUNCT,",",punct,programme,NOUN,O
1,though,though,SCONJ,IN,mark,",",PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,though,SCONJ,O
1,remembered,remember,VERB,VBN,advcl,I,PRON,O
1,that,that,SCONJ,IN,mark,remembered,VERB,O
1,Holmes,Holmes,PROPN,NNP,nsubj,that,SCONJ,O
1,had,have,AUX,VBD,aux,Holmes,PROPN,O
1,said,say,VERB,VBD,ccomp,had,AUX,O
1,to,to,ADP,IN,prep,said,VERB,O
1,Stapleton,Stapleton,PROPN,NNP,pobj,to,ADP,O
1,on,on,ADP,IN,prep,Stapleton,PROPN,O
1,the,the,DET,DT,det,on,ADP,O
1,night,night,NOUN,NN,pobj,the,DET,O
1,before,before,ADP,IN,advmod,night,NOUN,O
1,that,that,SCONJ,IN,mark,before,ADP,O
1,his,-PRON-,DET,PRP$,poss,that,SCONJ,O
1,visit,visit,VERB,VB,nsubj,his,DET,O
1,would,would,VERB,MD,aux,visit,VERB,O
1,terminate,terminate,PROPN,NNP,ccomp,would,VERB,O
1,next,next,ADJ,JJ,amod,terminate,PROPN,O
1,day,day,NOUN,NN,npadvmod,next,ADJ,O
1,.,.,PUNCT,.,punct,day,NOUN,O
1,It,-PRON-,PRON,PRP,nsubj,.,PUNCT,O
1,had,have,AUX,VBD,aux,It,PRON,O
1,not,not,PART,RB,neg,had,AUX,B-NEG
1,crossed,cross,VERB,VBD,ROOT,not,PART,O
1,my,-PRON-,DET,PRP$,poss,crossed,VERB,O
1,mind,mind,NOUN,NN,dobj,my,DET,O
1,however,however,ADV,RB,advmod,mind,NOUN,O
1,",",",",PUNCT,",",punct,however,ADV,O
1,that,that,SCONJ,IN,mark,",",PUNCT,O
1,he,-PRON-,PRON,PRP,nsubj,that,SCONJ,O
1,would,would,VERB,MD,aux,he,PRON,O
1,wish,wish,PROPN,NNP,ccomp,would,VERB,O
1,me,-PRON-,PRON,PRP,dobj,wish,PROPN,O
1,to,to,ADP,IN,aux,me,PRON,O
1,go,go,VERB,VB,xcomp,to,ADP,O
1,with,with,ADP,IN,prep,go,VERB,O
1,him,-PRON-,PRON,PRP,pobj,with,ADP,O
1,",",",",PUNCT,",",punct,him,PRON,O
1,nor,nor,CCONJ,CC,cc,",",PUNCT,O
1,could,could,VERB,MD,aux,nor,CCONJ,O
1,I,-PRON-,PRON,PRP,nsubj,could,VERB,O
1,understand,understand,VERB,VB,conj,I,PRON,O
1,how,how,ADV,WRB,advmod,understand,VERB,O
1,we,-PRON-,PRON,PRP,nsubj,how,ADV,O
1,could,could,VERB,MD,aux,we,PRON,O
1,both,both,DET,DT,advmod,could,VERB,O
1,be,be,AUX,VB,ccomp,both,DET,O
1,absent,absent,ADJ,JJ,acomp,be,AUX,O
1,at,at,ADP,IN,prep,absent,ADJ,O
1,a,a,X,LS,det,at,ADP,O
1,moment,moment,PROPN,NNP,pobj,a,X,O
1,which,which,DET,WDT,dobj,moment,PROPN,O
1,he,-PRON-,PRON,PRP,nsubj,which,DET,O
1,himself,-PRON-,PRON,PRP,appos,he,PRON,O
1,declared,declare,VERB,VBD,relcl,himself,PRON,O
1,to,to,ADP,IN,aux,declared,VERB,O
1,be,be,AUX,VB,xcomp,to,ADP,O
1,critical,critical,ADJ,JJ,acomp,be,AUX,O
1,.,.,PUNCT,.,punct,critical,ADJ,O
1,There,there,ADV,RB,expl,.,PUNCT,O
1,was,be,AUX,VBD,ROOT,There,ADV,O
1,nothing,nothing,PRON,NN,attr,was,AUX,B-NEG
1,for,for,ADP,IN,prep,nothing,PRON,O
1,it,-PRON-,PRON,PRP,pobj,for,ADP,O
1,",",",",PUNCT,",",punct,it,PRON,O
1,however,however,ADV,RB,advmod,",",PUNCT,O
1,",",",",PUNCT,",",punct,however,ADV,O
1,but,but,CCONJ,CC,cc,",",PUNCT,O
1,implicit,implicit,ADJ,JJ,amod,but,CCONJ,O
1,obedience,obedience,NOUN,NN,conj,implicit,ADJ,O
1,;,;,PUNCT,:,punct,obedience,NOUN,O
1,so,so,ADV,RB,cc,;,PUNCT,O
1,we,-PRON-,PRON,PRP,nsubj,so,ADV,O
1,bade,bade,PROPN,NNP,conj,we,PRON,O
1,good-bye,good-bye,INTJ,UH,intj,bade,PROPN,O
1,to,to,ADP,IN,prep,good-bye,INTJ,O
1,our,-PRON-,DET,PRP$,poss,to,ADP,O
1,rueful,rueful,ADJ,JJ,amod,our,DET,O
1,friend,friend,NOUN,NN,pobj,rueful,ADJ,O
1,",",",",PUNCT,",",punct,friend,NOUN,O
1,and,and,CCONJ,CC,cc,",",PUNCT,O
1,a,a,X,LS,det,and,CCONJ,O
1,couple,couple,NOUN,NN,npadvmod,a,X,O
1,of,of,ADP,IN,prep,couple,NOUN,O
1,hours,hour,NOUN,NNS,pobj,of,ADP,O
1,afterwards,afterwards,ADV,RB,advmod,hours,NOUN,O
1,we,-PRON-,PRON,PRP,nsubj,afterwards,ADV,O
1,were,be,AUX,VBD,conj,we,PRON,O
1,at,at,ADP,IN,prep,were,AUX,O
1,the,the,DET,DT,det,at,ADP,O
1,station,station,PROPN,NNP,pobj,the,DET,O
1,of,of,ADP,IN,prep,station,PROPN,O
1,Coombe,Coombe,PROPN,NNP,compound,of,ADP,O
1,Tracey,Tracey,NOUN,NNS,pobj,Coombe,PROPN,O
1,and,and,CCONJ,CC,cc,Tracey,NOUN,O
1,had,have,AUX,VBD,aux,and,CCONJ,O
1,dispatched,dispatch,VERB,VBN,conj,had,AUX,O
1,the,the,DET,DT,det,dispatched,VERB,O
1,trap,trap,NOUN,NN,dobj,the,DET,O
1,upon,upon,SCONJ,IN,prep,trap,NOUN,O
1,its,-PRON-,DET,PRP$,poss,upon,SCONJ,O
1,return,return,NOUN,NN,compound,its,DET,O
1,journey,journey,PROPN,NNP,pobj,return,NOUN,O
1,.,.,PUNCT,.,punct,journey,PROPN,O
1,A,a,DET,DT,det,.,PUNCT,O
1,small,small,ADJ,JJ,amod,A,DET,O
1,boy,boy,INTJ,UH,nsubj,small,ADJ,O
1,was,be,AUX,VBD,aux,boy,INTJ,O
1,waiting,wait,VERB,VBG,ROOT,was,AUX,O
1,upon,upon,SCONJ,IN,prep,waiting,VERB,O
1,the,the,DET,DT,det,upon,SCONJ,O
1,platform,platform,NOUN,NN,pobj,the,DET,O
1,.,.,PUNCT,.,punct,platform,NOUN,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,Any,any,DET,DT,det,``,PUNCT,O
1,orders,order,NOUN,NNS,ROOT,Any,DET,O
1,",",",",PUNCT,",",punct,orders,NOUN,O
1,sir,sir,PROPN,NNP,npadvmod,",",PUNCT,O
1,?,?,PUNCT,.,punct,sir,PROPN,O
1,'','',PUNCT,'',punct,?,PUNCT,O
